cnt, cx, cy, 
1, 7.0000  , 7.0000  
2, 44.5000 , 14.5000 
3, 82.0000 , 22.0000 
4, 82.0000 , 37.0000 
5, 7.0000  , 52.0000 
6, 7.0000  , 67.0000 
7, 44.5000 , 67.0000 
8, 82.0000 , 67.0000 
9, 7.0000  , 82.0000 
10, 44.5000 , 82.0000 
11, 82.0000 , 82.0000 
